id,text,hate_type,hate_severity,to_whom
428733,রিপাবলিকান পার্টি আর ডেমোক্রেটিক পার্টির মধ্যে কিন্তু পার্থক্য আছে রিপাবলিকানরা বর্ণবাদ করে আসছে মার্টিন লুথার কিং জুনিয়র এর সময় থেকে আর এখনও কিন্তু ডেমোক্রেটিকরা একটু ভিন্নই বটে তাই আগামীতে জো বাইডেন বা ডেমোক্রেটিক পার্টির কেউ ক্ষমতায় আসলেই ভালো হবে সকলের জন্য রিপাবলিকানরা বর্ণবাদী,Abusive,Little to None,Organization
214596,গরম ডিম দিতে হবে সকল মিথ্যা কারীকে,Abusive,Little to None,Community
267332,গার্মেন্টস মালিক দের কথা শোনলে মনে হয় ওদের মতো ফকির বাংলাদেশে আর কেউ নেই,Abusive,Little to None,Community
141688,নাটক নিশ্চিত এগুলো দলীয় কেডাররা আনছে,Political Hate,Little to None,Organization
20336,এর মধ্যে কি বাংলাদেশের কুমিল্লার বিশ্বাসঘাতক নেতা আছে,Abusive,Little to None,Individual
380935,সকল মুসলিম দেশ এক হয়ে ইজরাইলকে হামলা করতে হবে,Abusive,Little to None,Society
434358,অনেক বাংলাদেশী ভারতে ঢুকছে এবং অলরেডি ঢুকে পড়েছে ভারত সরকারের উচিত এই ব্যাপারে নজর দেওয়া,Abusive,Little to None,Organization
310759,এতো চুলকানি কেনো সেটা সবাই জানে,Abusive,Little to None,Individual
909668,কতো ম্যাচ চুরি কতে জিতছিস ভুলে গেছিস এটা বাংলাদেশ কে কতো ম্যাচ চুরি করে হারাইছিস মনে করে দেখ,Abusive,Little to None,Society
833916,ভাই তোর সংবাদ পড়তে গিয়ে খুব কষ্ট হচ্ছে বুঝতেছি তুই থাম হালকা করে পানি খেয়ে নে,Abusive,Little to None,Individual
69405,২০০৬ থেকে ২০২৩ ১০ বছর হয়রে কানা সাংবাদিক,Abusive,Little to None,Individual
207748,সন্ত্রাসী বিএনপি কখনোই ভালো হবে না,Political Hate,Little to None,Organization
103018,মাহি ৫ বছর যাবৎ চুরি করবে তার পর দেশের উন্নয়ন সম্ভব হবে,Political Hate,Little to None,Organization
596109,বাংলার মানুষ শান্তিতে পাগল হইয়া গেছেদয়া কইরা নিরপক্ষ নির্বাচন দেন ফলাফল জনগণ ঘোষণা করবে,Political Hate,Little to None,Organization
199005,গাঁজা খোর মিডিয়ার উপরে নিষেধাজ্ঞা ১০০ দেওয়া উচিৎ সঙ্গে আপনাকেও,Abusive,Little to None,Organization
